title	duration	vts	ttn	ix	ix_ref
Lost.S03.E05to08	0.48	12.0	2.0	16	-
Lost.S03.E05to08	0.48	12.0	3.0	17	-
Lost.S03.E05to08	0.48	12.0	4.0	18	-
Lost.S03.E05to08	0.48	12.0	5.0	19	-
Lost.S03.E05to08	0.48	12.0	6.0	20	-
Lost.S03.E05to08	0.48	12.0	7.0	21	-
Lost.S03.E05to08	0.48	12.0	8.0	22	-
Lost.S03.E05to08	0.48	12.0	9.0	23	-
Lost.S03.E05to08	0.48	12.0	10.0	24	-
Lost.S03.E05to08	0.48	12.0	11.0	25	-
Lost.S03.E05to08	0.48	13.0	1.0	26	-
Lost.S03.E05to08	0.48	13.0	2.0	27	-
Lost.S03.E05to08	0.48	13.0	3.0	28	-
Lost.S03.E05to08	0.48	13.0	4.0	29	-
Lost.S03.E05to08	0.48	13.0	5.0	30	-
Lost.S03.E05to08	0.48	13.0	6.0	31	-
Lost.S03.E05to08	0.48	13.0	7.0	32	-
Lost.S03.E09to12	2486.92	1.0	1.0	1	-
Lost.S03.E09to12	0.48	1.0	2.0	2	-
Lost.S03.E09to12	2483.68	2.0	1.0	3	-
Lost.S03.E09to12	2479.24	3.0	1.0	4	-
Lost.S03.E09to12	2479.72	4.0	1.0	5	-
Lost.S03.E09to12	0.48	5.0	1.0	6	-
Lost.S03.E09to12	0.48	6.0	1.0	7	-
Lost.S03.E09to12	0.48	7.0	1.0	8	-
Lost.S03.E09to12	0.48	8.0	1.0	9	-
Lost.S03.E09to12	3.96	9.0	1.0	10	-
Lost.S03.E09to12	3.0	10.0	1.0	11	-
Lost.S03.E09to12	12.96	11.0	1.0	12	-
Lost.S03.E09to12	0.48	12.0	1.0	13	-
Lost.S03.E09to12	0.48	12.0	2.0	14	-
Lost.S03.E09to12	0.48	12.0	3.0	15	-
Lost.S03.E09to12	0.48	13.0	1.0	16	-
Lost.S03.E09to12	0.48	14.0	1.0	17	-
Lost.S03.E09to12	0.48	14.0	2.0	18	-
Lost.S03.E09to12	0.48	14.0	3.0	19	-
Lost.S03.E09to12	0.48	14.0	4.0	20	-
Lost.S03.E09to12	0.48	14.0	5.0	21	-
Lost.S03.E09to12	0.48	14.0	6.0	22	-
Lost.S03.E09to12	0.48	14.0	7.0	23	-
Lost.S03.E09to12	0.48	14.0	8.0	24	-
Lost.S03.E09to12	0.48	14.0	9.0	25	-
Lost.S03.E09to12	0.48	14.0	10.0	26	-
Lost.S03.E09to12	0.48	14.0	11.0	27	-
Lost.S03.E09to12	0.48	15.0	1.0	28	-
Lost.S03.E09to12	0.48	15.0	2.0	29	-
Lost.S03.E09to12	0.48	15.0	3.0	30	-
Lost.S03.E09to12	0.48	15.0	4.0	31	-
Lost.S03.E09to12	0.48	15.0	5.0	32	-
Lost.S03.E09to12	0.48	15.0	6.0	33	-
Lost.S03.E09to12	0.48	15.0	7.0	34	-
Lost.S03.E13to16	2486.84	1.0	1.0	1	-
Lost.S03.E13to16	0.48	1.0	2.0	2	-
Lost.S03.E13to16	2445.28	2.0	1.0	3	-
Lost.S03.E13to16	2484.32	3.0	1.0	4	-
Lost.S03.E13to16	2487.08	4.0	1.0	5	-
Lost.S03.E13to16	0.48	5.0	1.0	6	-
Lost.S03.E13to16	0.48	6.0	1.0	7	-
Lost.S03.E13to16	0.48	7.0	1.0	8	-
Lost.S03.E13to16	0.48	8.0	1.0	9	-
Lost.S03.E13to16	3.96	9.0	1.0	10	-
Lost.S03.E13to16	3.0	10.0	1.0	11	-
Lost.S03.E13to16	12.96	11.0	1.0	12	-
Lost.S03.E13to16	0.48	12.0	1.0	13	-
Lost.S03.E13to16	0.48	12.0	2.0	14	-
Lost.S03.E13to16	0.48	12.0	3.0	15	-
Lost.S03.E13to16	0.48	13.0	1.0	16	-
Lost.S03.E13to16	0.48	14.0	1.0	17	-
Lost.S03.E13to16	0.48	14.0	2.0	18	-
Lost.S03.E13to16	0.48	14.0	3.0	19	-
Lost.S03.E13to16	0.48	14.0	4.0	20	-
Lost.S03.E13to16	0.48	14.0	5.0	21	-
Lost.S03.E13to16	0.48	14.0	6.0	22	-
Lost.S03.E13to16	0.48	14.0	7.0	23	-
Lost.S03.E13to16	0.48	14.0	8.0	24	-
Lost.S03.E13to16	0.48	14.0	9.0	25	-
Lost.S03.E13to16	0.48	14.0	10.0	26	-
Lost.S03.E13to16	0.48	14.0	11.0	27	-
Lost.S03.E13to16	0.48	15.0	1.0	28	-
Lost.S03.E13to16	0.48	15.0	2.0	29	-
Lost.S03.E13to16	0.48	15.0	3.0	30	-
Lost.S03.E13to16	0.48	15.0	4.0	31	-
Lost.S03.E13to16	0.48	15.0	5.0	32	-
Lost.S03.E13to16	0.48	15.0	6.0	33	-
Lost.S03.E13to16	0.48	15.0	7.0	34	-
Lost.S03.E17to20	2432.8	1.0	1.0	1	-
Lost.S03.E17to20	0.48	1.0	2.0	2	-
Lost.S03.E17to20	2484.12	2.0	1.0	3	-
Lost.S03.E17to20	2486.88	3.0	1.0	4	-
Lost.S03.E17to20	2486.48	4.0	1.0	5	-
Lost.S03.E17to20	0.48	5.0	1.0	6	-
Lost.S03.E17to20	0.48	6.0	1.0	7	-
Lost.S03.E17to20	3.96	7.0	1.0	8	-
Lost.S03.E17to20	3.0	8.0	1.0	9	-
Lost.S03.E17to20	12.96	9.0	1.0	10	-
Lost.S03.E17to20	0.48	10.0	1.0	11	-
Lost.S03.E17to20	0.48	10.0	2.0	12	-
Lost.S03.E17to20	0.48	10.0	3.0	13	-
Lost.S03.E17to20	0.48	11.0	1.0	14	-
Lost.S03.E17to20	0.48	12.0	1.0	15	-
Lost.S03.E17to20	0.48	12.0	2.0	16	-
Lost.S03.E17to20	0.48	12.0	3.0	17	-
Lost.S03.E17to20	0.48	12.0	4.0	18	-
Lost.S03.E17to20	0.48	12.0	5.0	19	-
Lost.S03.E17to20	0.48	12.0	6.0	20	-
Lost.S03.E17to20	0.48	12.0	7.0	21	-
Lost.S03.E17to20	0.48	12.0	8.0	22	-
Lost.S03.E17to20	0.48	12.0	9.0	23	-
Lost.S03.E17to20	0.48	12.0	10.0	24	-
Lost.S03.E17to20	0.48	12.0	11.0	25	-
Lost.S03.E17to20	0.48	13.0	1.0	26	-
Lost.S03.E17to20	0.48	13.0	2.0	27	-
Lost.S03.E17to20	0.48	13.0	3.0	28	-
Lost.S03.E17to20	0.48	13.0	4.0	29	-
Lost.S03.E17to20	0.48	13.0	5.0	30	-
Lost.S03.E17to20	0.48	13.0	6.0	31	-
Lost.S03.E17to20	0.48	13.0	7.0	32	-
Lost.S03.E21to23	2485.72	1.0	1.0	1	-
Lost.S03.E21to23	0.48	1.0	2.0	2	-
Lost.S03.E21to23	2481.48	2.0	1.0	3	-
Lost.S03.E21to23	2486.48	3.0	1.0	4	-
Lost.S03.E21to23	0.48	4.0	1.0	5	-
Lost.S03.E21to23	0.48	5.0	1.0	6	-
Lost.S03.E21to23	0.48	6.0	1.0	7	-
Lost.S03.E21to23	0.48	7.0	1.0	8	-
Lost.S03.E21to23	0.48	8.0	1.0	9	-
Lost.S03.E21to23	3.96	9.0	1.0	10	-
Lost.S03.E21to23	3.0	10.0	1.0	11	-
Lost.S03.E21to23	12.96	11.0	1.0	12	-
Lost.S03.E21to23	0.48	12.0	1.0	13	-
Lost.S03.E21to23	0.48	12.0	2.0	14	-
Lost.S03.E21to23	0.48	12.0	3.0	15	-
Lost.S03.E21to23	0.48	13.0	1.0	16	-
Lost.S03.E21to23	0.48	14.0	1.0	17	-
Lost.S03.E21to23	0.48	14.0	2.0	18	-
Lost.S03.E21to23	0.48	14.0	3.0	19	-
Lost.S03.E21to23	0.48	14.0	4.0	20	-
Lost.S03.E21to23	0.48	14.0	5.0	21	-
Lost.S03.E21to23	0.48	14.0	6.0	22	-
Lost.S03.E21to23	0.48	14.0	7.0	23	-
Lost.S03.E21to23	0.48	14.0	8.0	24	-
Lost.S03.E21to23	0.48	14.0	9.0	25	-
Lost.S03.E21to23	0.48	14.0	10.0	26	-
Lost.S03.E21to23	0.48	14.0	11.0	27	-
Lost.S03.E21to23	0.48	15.0	1.0	28	-
Lost.S03.E21to23	0.48	15.0	2.0	29	-
Lost.S03.E21to23	0.48	15.0	3.0	30	-
Lost.S03.E21to23	0.48	15.0	4.0	31	-
Lost.S03.E21to23	0.48	15.0	5.0	32	-
Lost.S03.E21to23	0.48	15.0	6.0	33	-
Lost.S03.E21to23	0.48	15.0	7.0	34	-
Lost.S04.E01to03	0.4	1.0	1.0	1	-
Lost.S04.E01to03	2486.88	1.0	2.0	2	-
Lost.S04.E01to03	0.4	2.0	1.0	3	-
Lost.S04.E01to03	2487.2	2.0	2.0	4	-
Lost.S04.E01to03	0.4	3.0	1.0	5	-
Lost.S04.E01to03	2484.16	3.0	2.0	6	-
Lost.S04.E01to03	0.4	4.0	1.0	7	-
Lost.S04.E01to03	8.36	4.0	2.0	8	-
Lost.S04.E01to03	8.36	4.0	3.0	9	-
Lost.S04.E01to03	0.4	5.0	1.0	10	-
Lost.S04.E01to03	6.48	5.0	2.0	11	-
Lost.S04.E01to03	6.48	5.0	3.0	12	-
Lost.S04.E01to03	6.48	5.0	4.0	13	-
Lost.S04.E01to03	0.4	6.0	1.0	14	-
Lost.S04.E01to03	9.48	6.0	2.0	15	-
Lost.S04.E01to03	6.48	6.0	3.0	16	-
Lost.S04.E01to03	9.48	6.0	4.0	17	-
Lost.S04.E01to03	6.48	6.0	5.0	18	-
Lost.S04.E01to03	9.48	6.0	6.0	19	-
Lost.S04.E01to03	6.48	6.0	7.0	20	-
Lost.S04.E01to03	0.48	6.0	8.0	21	-
Lost.S04.E01to03	0.4	7.0	1.0	22	-
Lost.S04.E01to03	0.4	8.0	1.0	23	-
Lost.S04.E01to03	0.4	9.0	1.0	24	-
Lost.S04.E01to03	0.4	10.0	1.0	25	-
Lost.S04.E01to03	0.4	11.0	1.0	26	-
Lost.S04.E01to03	496.96	11.0	2.0	27	-
Lost.S04.E01to03	0.4	12.0	1.0	28	-
Lost.S04.E01to03	8.0	12.0	2.0	29	-
Lost.S04.E01to03	0.4	13.0	1.0	30	-
Lost.S04.E01to03	56.0	13.0	2.0	31	-
Lost.S04.E01to03	34.0	13.0	3.0	32	-
Lost.S04.E01to03	0.4	14.0	1.0	33	-
Lost.S04.E01to03	103.0	14.0	2.0	34	-
Lost.S04.E01to03	4.44	15.0	1.0	35	-
Lost.S04.E01to03	0.4	16.0	1.0	36	-
Lost.S04.E04to07	0.4	1.0	1.0	1	-
Lost.S04.E04to07	2482.48	1.0	2.0	2	-
Lost.S04.E04to07	0.4	2.0	1.0	3	-
Lost.S04.E04to07	2487.28	2.0	2.0	4	-
Lost.S04.E04to07	0.4	3.0	1.0	5	-
Lost.S04.E04to07	2479.28	3.0	2.0	6	-
Lost.S04.E04to07	0.4	4.0	1.0	7	-
Lost.S04.E04to07	2464.48	4.0	2.0	8	-
Lost.S04.E04to07	0.4	5.0	1.0	9	-
Lost.S04.E04to07	8.36	5.0	2.0	10	-
Lost.S04.E04to07	8.36	5.0	3.0	11	-
Lost.S04.E04to07	0.4	6.0	1.0	12	-
Lost.S04.E04to07	6.48	6.0	2.0	13	-
Lost.S04.E04to07	6.48	6.0	3.0	14	-
Lost.S04.E04to07	6.48	6.0	4.0	15	-
Lost.S04.E04to07	0.4	7.0	1.0	16	-
Lost.S04.E04to07	9.48	7.0	2.0	17	-
Lost.S04.E04to07	6.48	7.0	3.0	18	-
Lost.S04.E04to07	9.48	7.0	4.0	19	-
Lost.S04.E04to07	6.48	7.0	5.0	20	-
Lost.S04.E04to07	9.48	7.0	6.0	21	-
Lost.S04.E04to07	6.48	7.0	7.0	22	-
Lost.S04.E04to07	9.48	7.0	8.0	23	-
Lost.S04.E04to07	6.48	7.0	9.0	24	-
Lost.S04.E04to07	0.48	7.0	10.0	25	-
Lost.S04.E04to07	0.4	8.0	1.0	26	-
Lost.S04.E04to07	0.4	9.0	1.0	27	-
Lost.S04.E04to07	0.4	10.0	1.0	28	-
Lost.S04.E04to07	0.4	11.0	1.0	29	-
Lost.S04.E04to07	0.4	12.0	1.0	30	-
Lost.S04.E08to11	0.4	1.0	1.0	1	-
Lost.S04.E08to11	2490.88	1.0	2.0	2	-
Lost.S04.E08to11	0.4	2.0	1.0	3	-
Lost.S04.E08to11	2464.68	2.0	2.0	4	-
Lost.S04.E08to11	0.4	3.0	1.0	5	-
Lost.S04.E08to11	2485.68	3.0	2.0	6	-
Lost.S04.E08to11	0.4	4.0	1.0	7	-
Lost.S04.E08to11	2485.68	4.0	2.0	8	-
Lost.S04.E08to11	0.4	5.0	1.0	9	-
Lost.S04.E08to11	8.36	5.0	2.0	10	-
Lost.S04.E08to11	8.36	5.0	3.0	11	-
Lost.S04.E08to11	0.4	6.0	1.0	12	-
Lost.S04.E08to11	0.4	7.0	1.0	13	-
Lost.S04.E08to11	0.4	8.0	1.0	14	-
Lost.S04.E08to11	0.4	9.0	1.0	15	-
Lost.S04.E08to11	0.4	10.0	1.0	16	-
Lost.S04.E08to11	0.4	11.0	1.0	17	-
Lost.S04.E08to11	0.4	12.0	1.0	18	-
Lost.S04.E12to14	0.4	1.0	1.0	1	-
Lost.S04.E12to14	2474.08	1.0	2.0	2	-
Lost.S04.E12to14	0.4	2.0	1.0	3	-
Lost.S04.E12to14	2417.88	2.0	2.0	4	-
Lost.S04.E12to14	0.4	3.0	1.0	5	-
Lost.S04.E12to14	2487.68	3.0	2.0	6	-
Lost.S04.E12to14	0.4	4.0	1.0	7	-
Lost.S04.E12to14	8.36	4.0	2.0	8	-
Lost.S04.E12to14	8.36	4.0	3.0	9	-
Lost.S04.E12to14	0.4	5.0	1.0	10	-
Lost.S04.E12to14	0.4	6.0	1.0	11	-
Lost.S04.E12to14	0.4	7.0	1.0	12	-
Lost.S04.E12to14	0.4	8.0	1.0	13	-
Lost.S04.E12to14	0.4	9.0	1.0	14	-
Lost.S04.E12to14	0.4	10.0	1.0	15	-
Lost.S04.E12to14	0.4	11.0	1.0	16	-
Lost.S05.E01to03	0.4	1.0	1.0	1	-
Lost.S05.E01to03	284.64	1.0	2.0	2	-
Lost.S05.E01to03	2894.12	2.0	1.0	3	-
Lost.S05.E01to03	2443.2	2.0	2.0	4	-
Lost.S05.E01to03	2134.76	2.0	3.0	5	-
Lost.S05.E01to03	2484.92	2.0	4.0	6	-
Lost.S05.E01to03	1723.68	2.0	5.0	7	-
Lost.S05.E01to03	2420.24	2.0	6.0	8	-
Lost.S05.E01to03	2134.76	2.0	7.0	9	-
Lost.S05.E01to03	2504.12	2.0	8.0	10	-
Lost.S05.E01to03	2497.72	3.0	1.0	11	-
Lost.S05.E01to03	2894.12	3.0	2.0	12	-
Lost.S05.E01to03	2873.04	3.0	3.0	13	-
Lost.S05.E01to03	2441.32	3.0	4.0	14	-
Lost.S05.E01to03	2078.36	3.0	5.0	15	-
Lost.S05.E01to03	0.4	4.0	1.0	16	-
Lost.S05.E01to03	2483.04	4.0	2.0	17	-
Lost.S05.E01to03	2134.76	5.0	1.0	18	-
Lost.S05.E01to03	2460.08	5.0	2.0	19	-
Lost.S05.E01to03	2504.12	5.0	3.0	20	-
Lost.S05.E01to03	2080.24	5.0	4.0	21	-
Lost.S05.E01to03	2543.96	6.0	1.0	22	-
Lost.S05.E01to03	2501.8	6.0	2.0	23	-
Lost.S05.E01to03	2504.12	6.0	3.0	24	-
Lost.S05.E01to03	2894.12	6.0	4.0	25	-
Lost.S05.E01to03	2504.12	6.0	5.0	26	-
Lost.S05.E01to03	2477.92	7.0	1.0	27	-
Lost.S05.E01to03	2633.84	7.0	2.0	28	-
Lost.S05.E01to03	2694.88	7.0	3.0	29	-
Lost.S05.E01to03	2361.28	7.0	4.0	30	-
Lost.S05.E01to03	2506.16	7.0	5.0	31	-
Lost.S05.E01to03	2383.6	7.0	6.0	32	-
Lost.S05.E01to03	2535.2	7.0	7.0	33	-
Lost.S05.E01to03	2896.48	7.0	8.0	34	-
Lost.S05.E01to03	0.4	8.0	1.0	35	-
Lost.S05.E01to03	2432.24	8.0	2.0	36	-
Lost.S05.E01to03	2230.64	9.0	1.0	37	-
Lost.S05.E01to03	2453.2	9.0	2.0	38	-
Lost.S05.E01to03	2690.56	9.0	3.0	39	-
Lost.S05.E01to03	2038.96	9.0	4.0	40	-
Lost.S05.E01to03	2312.64	9.0	5.0	41	-
Lost.S05.E01to03	2038.96	9.0	6.0	42	-
Lost.S05.E01to03	2301.6	10.0	1.0	43	-
Lost.S05.E01to03	2535.2	10.0	2.0	44	-
Lost.S05.E01to03	2825.52	10.0	3.0	45	-
Lost.S05.E01to03	2070.96	10.0	4.0	46	-
Lost.S05.E01to03	2583.84	10.0	5.0	47	-
Lost.S05.E01to03	2383.6	10.0	6.0	48	-
Lost.S05.E01to03	2772.56	10.0	7.0	49	-
Lost.S05.E01to03	2873.88	11.0	1.0	50	-
Lost.S05.E01to03	2096.36	11.0	2.0	51	-
Lost.S05.E01to03	2688.92	11.0	3.0	52	-
Lost.S05.E01to03	2226.4	11.0	4.0	53	-
Lost.S05.E01to03	2367.76	12.0	1.0	54	-
Lost.S05.E01to03	2353.64	12.0	2.0	55	-
Lost.S05.E01to03	2376.88	12.0	3.0	56	-
Lost.S05.E01to03	2540.04	12.0	4.0	57	-
Lost.S05.E01to03	1979.0	12.0	5.0	58	-
Lost.S05.E01to03	2355.08	12.0	6.0	59	-
Lost.S05.E01to03	2412.8	12.0	7.0	60	-
Lost.S05.E01to03	0.4	13.0	1.0	61	-
Lost.S05.E01to03	2485.12	13.0	2.0	62	-
Lost.S05.E01to03	2508.36	14.0	1.0	63	-
Lost.S05.E01to03	1847.52	14.0	2.0	64	-
Lost.S05.E01to03	2969.44	14.0	3.0	65	-
Lost.S05.E01to03	2259.52	14.0	4.0	66	-
Lost.S05.E01to03	1847.52	14.0	5.0	67	-
Lost.S05.E01to03	2895.68	14.0	6.0	68	-
Lost.S05.E01to03	2304.56	14.0	7.0	69	-
Lost.S05.E01to03	2788.88	14.0	8.0	70	-
Lost.S05.E01to03	0.4	15.0	1.0	71	-
Lost.S05.E01to03	0.64	15.0	2.0	72	-
Lost.S05.E01to03	0.4	16.0	1.0	73	-
Lost.S05.E01to03	0.4	17.0	1.0	74	-
Lost.S05.E01to03	0.4	18.0	1.0	75	-
Lost.S05.E01to03	0.4	19.0	1.0	76	-
Lost.S05.E01to03	0.4	20.0	1.0	77	-
Lost.S05.E01to03	0.4	21.0	1.0	78	-
Lost.S05.E01to03	0.4	22.0	1.0	79	-
Lost.S05.E01to03	104.68	22.0	2.0	80	-
Lost.S05.E01to03	0.4	23.0	1.0	81	-
Lost.S05.E01to03	52.68	23.0	2.0	82	-
Lost.S05.E01to03	0.4	24.0	1.0	83	-
Lost.S05.E01to03	90.68	24.0	2.0	84	-
Lost.S05.E01to03	0.4	25.0	1.0	85	-
Lost.S05.E01to03	101.68	25.0	2.0	86	-
Lost.S05.E01to03	0.4	26.0	1.0	87	-
Lost.S05.E01to03	7.68	26.0	2.0	88	-
Lost.S05.E01to03	0.4	27.0	1.0	89	-
Lost.S05.E01to03	64.68	27.0	2.0	90	-
Lost.S05.E01to03	0.4	28.0	1.0	91	-
Lost.S05.E01to03	35.68	28.0	2.0	92	-
Lost.S05.E01to03	0.4	29.0	1.0	93	-
Lost.S05.E01to03	8.08	29.0	2.0	94	-
Lost.S05.E01to03	0.4	30.0	1.0	95	-
Lost.S05.E01to03	86.68	30.0	2.0	96	-
Lost.S05.E01to03	0.4	31.0	1.0	97	-
Lost.S05.E01to03	0.4	32.0	1.0	98	-
Lost.S05.E01to03	6.52	32.0	2.0	99	-
Lost.S05.E04to07	2715.6	1.0	1.0	1	-
Lost.S05.E04to07	2900.2	1.0	2.0	2	-
Lost.S05.E04to07	2509.04	1.0	3.0	3	-
Lost.S05.E04to07	2678.2	1.0	4.0	4	-
Lost.S05.E04to07	2268.52	1.0	5.0	5	-
Lost.S05.E04to07	1946.72	1.0	6.0	6	-
Lost.S05.E04to07	2552.76	1.0	7.0	7	-
Lost.S05.E04to07	2721.6	2.0	1.0	8	-
Lost.S05.E04to07	2523.56	2.0	2.0	9	-
Lost.S05.E04to07	2678.2	2.0	3.0	10	-
Lost.S05.E04to07	1958.48	2.0	4.0	11	-
Lost.S05.E04to07	1964.84	2.0	5.0	12	-
Lost.S05.E04to07	2054.32	2.0	6.0	13	-
Lost.S05.E04to07	2678.2	2.0	7.0	14	-
Lost.S05.E04to07	2463.28	2.0	8.0	15	-
Lost.S05.E04to07	2109.52	2.0	9.0	16	-
Lost.S05.E04to07	0.4	3.0	1.0	17	-
Lost.S05.E04to07	2486.16	3.0	2.0	18	-
Lost.S05.E04to07	2227.52	4.0	1.0	19	-
Lost.S05.E04to07	2072.12	4.0	2.0	20	-
Lost.S05.E04to07	2109.52	4.0	3.0	21	-
Lost.S05.E04to07	2025.12	4.0	4.0	22	-
Lost.S05.E04to07	2335.12	4.0	5.0	23	-
Lost.S05.E04to07	2305.92	4.0	6.0	24	-
Lost.S05.E04to07	2287.8	4.0	7.0	25	-
Lost.S05.E04to07	2293.36	4.0	8.0	26	-
Lost.S05.E04to07	2396.68	4.0	9.0	27	-
Lost.S05.E04to07	2182.48	4.0	10.0	28	-
Lost.S05.E04to07	1617.4	4.0	11.0	29	-
Lost.S05.E04to07	2395.32	5.0	1.0	30	-
Lost.S05.E04to07	2459.72	5.0	2.0	31	-
Lost.S05.E04to07	2200.52	5.0	3.0	32	-
Lost.S05.E04to07	2438.84	5.0	4.0	33	-
Lost.S05.E04to07	3072.96	5.0	5.0	34	-
Lost.S05.E04to07	2625.52	5.0	6.0	35	-
Lost.S05.E04to07	2911.56	5.0	7.0	36	-
Lost.S05.E04to07	2577.8	5.0	8.0	37	-
Lost.S05.E04to07	0.4	6.0	1.0	38	-
Lost.S05.E04to07	2486.56	6.0	2.0	39	-
Lost.S05.E04to07	1730.64	7.0	1.0	40	-
Lost.S05.E04to07	2561.12	7.0	2.0	41	-
Lost.S05.E04to07	1927.68	7.0	3.0	42	-
Lost.S05.E04to07	2267.28	7.0	4.0	43	-
Lost.S05.E04to07	2459.72	7.0	5.0	44	-
Lost.S05.E04to07	2066.56	8.0	1.0	45	-
Lost.S05.E04to07	2267.28	8.0	2.0	46	-
Lost.S05.E04to07	2061.56	8.0	3.0	47	-
Lost.S05.E04to07	2997.72	8.0	4.0	48	-
Lost.S05.E04to07	1753.08	8.0	5.0	49	-
Lost.S05.E04to07	2998.4	8.0	6.0	50	-
Lost.S05.E04to07	2950.6	8.0	7.0	51	-
Lost.S05.E04to07	2103.52	8.0	8.0	52	-
Lost.S05.E04to07	2997.72	8.0	9.0	53	-
Lost.S05.E04to07	2756.0	8.0	10.0	54	-
Lost.S05.E04to07	2331.6	8.0	11.0	55	-
Lost.S05.E04to07	2975.28	8.0	12.0	56	-
Lost.S05.E04to07	3262.64	9.0	1.0	57	-
Lost.S05.E04to07	2224.92	9.0	2.0	58	-
Lost.S05.E04to07	2837.12	9.0	3.0	59	-
Lost.S05.E04to07	2777.48	9.0	4.0	60	-
Lost.S05.E04to07	2652.56	9.0	5.0	61	-
Lost.S05.E04to07	2683.28	10.0	1.0	62	-
Lost.S05.E04to07	2041.8	10.0	2.0	63	-
Lost.S05.E04to07	2969.24	10.0	3.0	64	-
Lost.S05.E04to07	2747.68	10.0	4.0	65	-
Lost.S05.E04to07	3099.64	10.0	5.0	66	-
Lost.S05.E04to07	0.4	11.0	1.0	67	-
Lost.S05.E04to07	2489.56	11.0	2.0	68	-
Lost.S05.E04to07	3034.28	12.0	1.0	69	-
Lost.S05.E04to07	2431.68	12.0	2.0	70	-
Lost.S05.E04to07	3090.72	12.0	3.0	71	-
Lost.S05.E04to07	3312.72	12.0	4.0	72	-
Lost.S05.E04to07	2716.64	12.0	5.0	73	-
Lost.S05.E04to07	2653.68	12.0	6.0	74	-
Lost.S05.E04to07	3146.12	12.0	7.0	75	-
Lost.S05.E04to07	2801.48	12.0	8.0	76	-
Lost.S05.E04to07	2790.2	12.0	9.0	77	-
Lost.S05.E04to07	2453.76	12.0	10.0	78	-
Lost.S05.E04to07	0.4	13.0	1.0	79	-
Lost.S05.E04to07	2675.76	13.0	2.0	80	-
Lost.S05.E04to07	2509.16	14.0	1.0	81	-
Lost.S05.E04to07	2652.96	14.0	2.0	82	-
Lost.S05.E04to07	2652.96	14.0	3.0	83	-
Lost.S05.E04to07	3090.72	14.0	4.0	84	-
Lost.S05.E04to07	2057.6	14.0	5.0	85	-
Lost.S05.E04to07	2697.84	14.0	6.0	86	-
Lost.S05.E04to07	2938.0	14.0	7.0	87	-
Lost.S05.E04to07	3312.72	14.0	8.0	88	-
Lost.S05.E04to07	0.4	15.0	1.0	89	-
Lost.S05.E04to07	0.64	15.0	2.0	90	-
Lost.S05.E04to07	0.4	16.0	1.0	91	-
Lost.S05.E04to07	0.4	17.0	1.0	92	-
Lost.S05.E04to07	0.4	18.0	1.0	93	-
Lost.S05.E04to07	0.4	19.0	1.0	94	-
Lost.S05.E04to07	0.4	20.0	1.0	95	-
Lost.S05.E04to07	0.4	21.0	1.0	96	-
Lost.S05.E04to07	0.4	22.0	1.0	97	-
Lost.S05.E04to07	0.4	23.0	1.0	98	-
Lost.S05.E04to07	6.52	23.0	2.0	99	-
Lost.S05.E04to07	2715.6	1.0	1.0	1	-
Lost.S05.E04to07	2900.2	1.0	2.0	2	-
Lost.S05.E04to07	2509.04	1.0	3.0	3	-
Lost.S05.E04to07	2678.2	1.0	4.0	4	-
Lost.S05.E04to07	2268.52	1.0	5.0	5	-
Lost.S05.E04to07	1946.72	1.0	6.0	6	-
Lost.S05.E04to07	2552.76	1.0	7.0	7	-
Lost.S05.E04to07	2721.6	2.0	1.0	8	-
Lost.S05.E04to07	2523.56	2.0	2.0	9	-
Lost.S05.E04to07	2678.2	2.0	3.0	10	-
Lost.S05.E04to07	1958.48	2.0	4.0	11	-
Lost.S05.E04to07	1964.84	2.0	5.0	12	-
Lost.S05.E04to07	2054.32	2.0	6.0	13	-
Lost.S05.E04to07	2678.2	2.0	7.0	14	-
Lost.S05.E04to07	2463.28	2.0	8.0	15	-
Lost.S05.E04to07	2109.52	2.0	9.0	16	-
Lost.S05.E04to07	0.4	3.0	1.0	17	-
Lost.S05.E04to07	2486.16	3.0	2.0	18	-
Lost.S05.E04to07	2227.52	4.0	1.0	19	-
Lost.S05.E04to07	2072.12	4.0	2.0	20	-
Lost.S05.E04to07	2109.52	4.0	3.0	21	-
Lost.S05.E04to07	2025.12	4.0	4.0	22	-
Lost.S05.E04to07	2335.12	4.0	5.0	23	-
Lost.S05.E04to07	2305.92	4.0	6.0	24	-
Lost.S05.E04to07	2287.8	4.0	7.0	25	-
Lost.S05.E04to07	2293.36	4.0	8.0	26	-
Lost.S05.E04to07	2396.68	4.0	9.0	27	-
Lost.S05.E04to07	2182.48	4.0	10.0	28	-
Lost.S05.E04to07	1617.4	4.0	11.0	29	-
Lost.S05.E04to07	2395.32	5.0	1.0	30	-
Lost.S05.E04to07	2459.72	5.0	2.0	31	-
Lost.S05.E04to07	2200.52	5.0	3.0	32	-
Lost.S05.E04to07	2438.84	5.0	4.0	33	-
Lost.S05.E04to07	3072.96	5.0	5.0	34	-
Lost.S05.E04to07	2625.52	5.0	6.0	35	-
Lost.S05.E04to07	2911.56	5.0	7.0	36	-
Lost.S05.E04to07	2577.8	5.0	8.0	37	-
Lost.S05.E04to07	0.4	6.0	1.0	38	-
Lost.S05.E04to07	2486.56	6.0	2.0	39	-
Lost.S05.E04to07	1730.64	7.0	1.0	40	-
Lost.S05.E04to07	2561.12	7.0	2.0	41	-
Lost.S05.E04to07	1927.68	7.0	3.0	42	-
